date,term_premium,dgs10,fedfunds,breakeven_10yr,vix,nps_dw_pct_gdp,nps_simple_pct_gdp,fed_treasury_trn,foreign_official_trn,gdp_trn
2011-02-01,0.9066052631578948,3.5763157894736843,0.16,2.338421052631579,17.43,-0.0004397620601887731,-0.00279993945268415,1.213425,3.074501,15.420145
2011-03-01,0.8248652173913044,3.4143478260869564,0.14,2.4504347826086956,20.723478260869566,3.3942318893252985e-05,-0.0026165794520048333,1.333445,3.079611,15.488842
2011-04-01,0.8658300000000001,3.4549999999999996,0.1,2.5915,16.244,-0.002123722399736826,-0.007044118583413353,1.413467,3.113075,15.557539
2011-05-01,0.6911857142857143,3.168571428571429,0.09,2.3899999999999997,16.91142857142857,0.002699531049920737,0.00025818927442050697,1.519327,3.129262,15.587586000000002
2011-06-01,0.5592909090909091,3.002272727272727,0.09,2.2468181818181816,19.153181818181817,0.0015484844304620097,-0.0009588698028586724,1.61706,3.120578,15.617633
2011-07-01,0.5622849999999999,3.003,0.07,2.3795,19.2275,0.003283173502912241,0.0010644686446520096,1.638161,3.125528,15.647680000000001
2011-08-01,0.18979565217391306,2.3030434782608693,0.1,2.167826086956522,35.02913043478261,0.006676416577871045,0.008687469119748596,1.652113,3.119154,15.712539666666668
2011-09-01,0.04284761904761905,1.975238095238095,0.08,1.8976190476190478,36.53,0.0068193679609844324,0.007951707001884186,1.664655,3.083806,15.777399333333333
2011-10-01,0.13705,2.152,0.07,1.966,32.829047619047614,0.006802524325287168,0.009253607937416046,1.678012,3.04589,15.842259
2011-11-01,0.054135,2.0134999999999996,0.08,2.012,31.94190476190476,0.003975568255888089,0.006070673859764047,1.672038,3.087273,15.917774333333332
2011-12-01,0.03229047619047619,1.9780952380952381,0.07,2.0095238095238095,25.047619047619047,0.005138168250653428,0.006018402169716495,1.672092,3.049584,15.993289666666668
2012-01-01,0.0091,1.9665,0.08,2.0744999999999996,20.228,0.007304547374426743,0.010065704050296767,1.661529,3.030257,16.068805
2012-02-01,-0.013485,1.9675,0.1,2.222,18.4205,0.0021507577290732728,0.006398285251362221,1.661601,3.079962,16.114908333333332
2012-03-01,0.10551818181818183,2.1727272727272724,0.13,2.314090909090909,16.167272727272728,0.0028270084578908903,0.006014629736282371,1.664911,3.09534,16.161011666666667
2012-04-01,0.03772857142857143,2.052857142857143,0.14,2.2666666666666666,17.823,0.005420159228659807,0.0035993633635720925,1.667766,3.095538,16.207114999999998
2012-05-01,-0.09000909090909091,1.8031818181818182,0.16,2.1445454545454545,21.001818181818184,0.005006034146424213,0.004831917386631514,1.656675,3.114032,16.244590333333335
2012-06-01,-0.17118571428571427,1.6223809523809525,0.16,2.1228571428571428,21.13095238095238,0.0025037152837491545,0.0013404855846898274,1.66653,3.119447,16.282065666666664
2012-07-01,-0.22776190476190478,1.5266666666666668,0.16,2.1285714285714286,17.565238095238094,0.004645299266380684,0.005832317517231082,1.651432,3.125719,16.319541
2012-08-01,-0.14846521739130433,1.6782608695652175,0.13,2.263913043478261,15.689565217391305,0.0033146973138615766,0.007752025509922974,1.639413,3.160307,16.353167
2012-09-01,-0.14943684210526317,1.7231578947368422,0.14,2.436315789473684,15.284736842105264,0.0013302848659777489,-0.0024356798065486318,1.648403,3.183699,16.386793
2012-10-01,-0.1380142857142857,1.7461904761904763,0.16,2.494761904761905,16.276190476190475,0.005991968212322089,0.008411332353456565,1.645334,3.186355,16.420419000000003
2012-11-01,-0.175315,1.654,0.16,2.4265,16.701904761904764,0.003940413152441259,0.00802142637250304,1.646645,3.198053,16.496342333333335
2012-12-01,-0.14553,1.719,0.16,2.4765,17.307,0.0021559733312383716,-0.0017087308952830256,1.65693,3.236361,16.572265666666667
2013-01-01,-0.04867619047619048,1.9147619047619049,0.14,2.5233333333333334,13.505238095238095,0.0010136080728468863,-0.0005952461678756423,1.710058,3.254891,16.648189
2013-02-01,-0.010978947368421053,1.9842105263157896,0.15,2.554736842105263,14.072631578947368,0.0003702108462484722,0.006853537547053475,1.749545,3.293893,16.675021666666666
2013-03-01,-0.026495,1.9575,0.14,2.5424999999999995,13.0315,0.0011311121888338796,0.002817769804376523,1.794459,3.29133,16.701854333333333
2013-04-01,-0.12271363636363636,1.7590909090909093,0.15,2.411363636363636,13.967272727272727,0.0028889638684775265,-0.0017572885966442137,1.836227,3.29768,16.728687
2013-05-01,-0.03299090909090909,1.9281818181818182,0.11,2.283181818181818,13.493636363636364,0.0011308413108788288,-0.004992028507456452,1.883559,3.314859,16.803737333333334
2013-06-01,0.195125,2.3,0.09,2.0484999999999998,17.2715,0.0015742693820075071,-0.0012613557540631212,1.928416,3.290397,16.878787666666668
2013-07-01,0.3588772727272727,2.5822727272727275,0.09,2.122272727272727,13.974545454545455,0.0030406520373605626,0.0035291510791703945,1.982407,3.264725,16.953838
2013-08-01,0.4489318181818182,2.7372727272727273,0.08,2.1845454545454546,14.21,0.00018481725456770713,0.0025463183324117306,2.02361,3.283342,17.033231666666666
2013-09-01,0.501565,2.8095,0.08,2.1454999999999997,14.692000000000002,0.003229784810407828,-0.0019831704095743933,2.062004,3.289073,17.112625333333334
2013-10-01,0.36906818181818185,2.6159090909090907,0.09,2.1872727272727275,15.407826086956522,0.0006291164729867082,0.0006753470036764854,2.11775,3.316184,17.192019000000002
2013-11-01,0.4011105263157895,2.718421052631579,0.08,2.170526315789474,12.924000000000001,-0.0008185995791333031,0.0010090585147445009,2.163666,3.349319,17.193925333333333
2013-12-01,0.5150380952380952,2.901904761904762,0.09,2.163333333333333,14.192380952380953,0.0018665080435502637,0.00046144856091775885,2.208829,3.374245,17.19583166666667
2014-01-01,0.5288380952380953,2.858095238095238,0.07,2.2261904761904763,14.24095238095238,0.002442566559320208,-0.0022591682595844297,2.243176,3.334528,17.197738
2014-02-01,0.4405842105263158,2.709473684210526,0.07,2.157368421052632,15.47,0.002269222476326627,0.009249962134565923,2.278256,3.325367,17.304661333333332
